,created_at,temp,hum,p25,p10
124368,2020-01-05 19:28:17,23.6,76.0,67.8,190.7
124369,2020-01-05 19:28:21,23.6,76.0,67.8,199.8
124372,2020-01-05 19:28:33,23.6,76.0,69.3,193.8
124373,2020-01-05 19:28:38,23.6,76.0,68.8,194.89999
124374,2020-01-05 19:28:42,23.6,76.0,69.1,189.2
124375,2020-01-05 19:28:46,23.6,76.1,69.3,183.0
124388,2020-01-05 19:29:42,23.6,76.2,68.4,181.89999
124523,2020-01-05 19:40:22,23.3,77.6,70.6,180.5
124524,2020-01-05 19:40:26,23.3,77.6,71.2,194.89999
124526,2020-01-05 19:40:36,23.3,77.6,73.4,229.2
124529,2020-01-05 19:40:50,23.3,77.5,74.7,236.10001
124530,2020-01-05 19:40:54,23.3,77.5,73.8,226.7
124532,2020-01-05 19:41:03,23.3,77.5,71.0,186.2
124533,2020-01-05 19:41:07,23.3,77.5,71.0,178.3
124539,2020-01-05 19:41:34,23.3,77.5,72.7,191.0
124541,2020-01-05 19:41:42,23.3,77.5,73.5,207.0
124543,2020-01-05 19:41:50,23.3,77.5,74.5,210.3
124545,2020-01-05 19:41:58,23.3,77.4,73.7,183.89999
124554,2020-01-05 19:42:37,23.3,77.4,72.2,194.7
124555,2020-01-05 19:42:40,23.3,77.5,73.5,225.2
124556,2020-01-05 19:42:45,23.3,77.5,75.3,239.89999
124557,2020-01-05 19:42:49,23.3,77.5,75.7,260.20001
124558,2020-01-05 19:42:53,23.3,77.5,76.3,272.29999
124559,2020-01-05 19:42:58,23.3,77.4,77.6,279.89999
124560,2020-01-05 19:43:04,23.3,77.4,78.7,290.20001
124561,2020-01-05 19:43:09,23.3,77.4,78.5,277.29999
124562,2020-01-05 19:43:13,23.3,77.4,78.6,260.39999
124563,2020-01-05 19:43:18,23.3,77.4,78.4,253.39999
124564,2020-01-05 19:43:22,23.3,77.4,78.4,256.0
124565,2020-01-05 19:43:27,23.2,77.4,78.9,249.60001
124566,2020-01-05 19:43:31,23.2,77.5,77.1,232.39999
124567,2020-01-05 19:43:36,23.2,77.5,74.6,199.0
124569,2020-01-05 19:43:45,23.3,77.6,72.1,176.60001
124582,2020-01-05 19:44:51,23.2,77.8,76.3,221.2
124583,2020-01-05 19:44:55,23.2,77.9,76.1,219.3
124584,2020-01-05 19:44:59,23.2,78.0,76.1,215.39999
124585,2020-01-05 19:45:04,23.2,77.9,76.5,205.0
124586,2020-01-05 19:45:08,23.3,78.0,75.2,192.39999
124587,2020-01-05 19:45:15,23.2,77.9,73.7,172.3
124607,2020-01-05 19:46:43,23.3,77.8,72.2,184.5
124608,2020-01-05 19:46:48,23.3,77.8,73.4,204.8
124610,2020-01-05 19:46:56,23.3,77.7,75.7,214.39999
124612,2020-01-05 19:47:08,23.3,77.8,75.1,205.3
124613,2020-01-05 19:47:12,23.3,77.8,74.0,196.39999
124614,2020-01-05 19:47:17,23.3,77.9,73.8,183.7
124616,2020-01-05 19:47:25,23.2,77.8,72.0,171.39999
124625,2020-01-05 19:48:04,23.2,77.9,72.8,199.2
124628,2020-01-05 19:48:17,23.2,78.0,74.0,210.2
124630,2020-01-05 19:48:26,23.2,78.1,73.0,199.89999
124631,2020-01-05 19:48:31,23.2,78.2,73.6,197.7
124633,2020-01-05 19:48:40,23.1,78.2,75.3,219.2
124634,2020-01-05 19:48:44,23.1,78.3,75.7,227.10001
124635,2020-01-05 19:48:48,23.2,78.5,76.3,245.0
124636,2020-01-05 19:48:52,23.1,78.5,77.9,258.5
124637,2020-01-05 19:48:56,23.1,78.4,78.5,274.20001
124638,2020-01-05 19:49:01,23.1,78.4,78.5,278.10001
124639,2020-01-05 19:49:05,23.1,78.4,77.2,266.10001
124640,2020-01-05 19:49:09,23.2,78.5,76.1,257.10001
124641,2020-01-05 19:49:13,23.1,78.4,75.5,254.39999
124643,2020-01-05 19:49:21,23.2,78.4,71.8,210.60001
124644,2020-01-05 19:49:25,23.2,78.3,70.0,188.8
124659,2020-01-05 19:50:37,23.2,78.4,72.6,205.7
124660,2020-01-05 19:50:44,23.2,78.4,72.3,210.39999
124661,2020-01-05 19:50:49,23.2,78.4,71.9,226.10001
124662,2020-01-05 19:50:53,23.2,78.4,71.1,234.8
124663,2020-01-05 19:50:57,23.1,78.3,70.0,227.0
124664,2020-01-05 19:51:02,23.2,78.3,69.8,212.2
124665,2020-01-05 19:51:06,23.1,78.3,69.4,199.39999
124666,2020-01-05 19:51:10,23.1,78.3,69.0,191.8
124667,2020-01-05 19:51:14,23.1,78.3,68.5,187.8
124668,2020-01-05 19:51:18,23.1,78.3,68.7,181.7
124680,2020-01-05 19:52:14,23.1,78.4,67.4,175.0
124720,2020-01-05 19:55:29,23.0,78.8,64.3,205.60001
124721,2020-01-05 19:55:34,23.0,78.8,66.6,232.10001
124723,2020-01-05 19:55:42,23.0,78.9,67.9,249.60001
124724,2020-01-05 19:55:47,23.1,79.0,68.2,248.8
124725,2020-01-05 19:55:51,23.0,79.0,67.9,243.5
124726,2020-01-05 19:55:55,23.0,79.0,67.3,240.39999
124727,2020-01-05 19:55:59,23.0,78.9,66.4,233.39999
124729,2020-01-05 19:56:09,23.0,78.8,65.5,205.2
124730,2020-01-05 19:56:13,23.0,78.8,66.6,213.7
124732,2020-01-05 19:56:24,23.0,78.9,65.8,207.60001
124733,2020-01-05 19:56:29,23.0,78.9,65.9,194.5
124782,2020-01-05 20:00:32,22.8,79.8,60.3,187.5
124785,2020-01-05 20:00:44,22.9,79.9,60.8,185.60001
124786,2020-01-05 20:00:49,22.8,79.9,60.3,182.10001
124797,2020-01-05 20:01:51,22.7,79.7,60.8,166.2
124800,2020-01-05 20:02:05,22.8,79.9,62.9,198.10001
124802,2020-01-05 20:02:14,22.8,80.0,62.0,195.3
124804,2020-01-05 20:02:22,22.7,80.1,62.5,191.0
124809,2020-01-05 20:02:43,22.8,80.2,58.8,157.0
132833,2020-01-06 06:42:27,19.4,88.6,48.5,152.7
132835,2020-01-06 06:42:36,19.4,88.6,49.2,163.8
140399,2020-01-06 16:57:10,25.0,83.4,37.4,128.89999
140400,2020-01-06 16:57:15,25.0,83.5,37.5,147.39999
140402,2020-01-06 16:57:24,25.0,83.6,37.9,167.8
140404,2020-01-06 16:57:33,25.0,83.6,37.9,179.10001
140406,2020-01-06 16:57:43,25.0,83.5,36.9,171.7
140408,2020-01-06 16:57:54,25.0,83.4,38.6,170.0
140409,2020-01-06 16:57:59,25.0,83.4,39.7,174.0
140813,2020-01-06 17:34:42,25.8,81.0,41.0,158.89999
140815,2020-01-06 17:34:56,25.8,81.0,43.2,189.7
140816,2020-01-06 17:35:01,25.8,81.0,44.0,197.0
140817,2020-01-06 17:35:06,25.8,81.0,41.7,153.39999
140833,2020-01-06 17:37:04,25.6,81.7,39.8,149.7
140835,2020-01-06 17:37:13,25.6,82.1,47.7,252.89999
140836,2020-01-06 17:37:27,25.5,81.9,48.5,268.10001
140838,2020-01-06 17:37:40,25.5,82.1,38.5,131.60001
140855,2020-01-06 17:39:11,25.5,82.1,40.1,134.89999
140857,2020-01-06 17:39:20,25.6,82.2,42.8,184.0
140858,2020-01-06 17:39:25,25.6,82.3,43.9,198.39999
140859,2020-01-06 17:39:29,25.6,82.3,44.0,181.60001
140860,2020-01-06 17:39:34,25.5,82.2,44.2,185.60001
140861,2020-01-06 17:39:42,25.5,82.2,42.5,179.39999
140862,2020-01-06 17:39:49,25.6,82.2,41.8,167.89999
140863,2020-01-06 17:39:54,25.6,82.2,40.2,145.10001
141436,2020-01-06 18:27:57,24.5,85.5,37.9,121.4
141439,2020-01-06 18:28:13,24.4,85.5,40.4,151.5
141440,2020-01-06 18:28:17,24.5,85.5,40.3,152.60001
141441,2020-01-06 18:28:21,24.4,85.5,39.6,141.89999
141633,2020-01-06 18:45:08,24.3,85.2,38.3,141.60001
141634,2020-01-06 18:45:11,24.3,85.2,38.6,151.0
141636,2020-01-06 18:45:24,24.3,85.2,38.8,151.39999
141637,2020-01-06 18:45:28,24.3,85.2,37.6,128.8
141721,2020-01-06 18:52:17,24.2,85.3,37.7,139.89999
141725,2020-01-06 18:52:39,24.3,85.4,36.9,131.5
141884,2020-01-06 19:05:26,24.3,85.3,37.4,162.5
141886,2020-01-06 19:05:35,24.3,85.3,38.4,161.89999
141888,2020-01-06 19:05:44,24.3,85.3,38.5,145.5
158367,2020-01-07 17:38:56,25.4,88.2,58.2,209.3
158370,2020-01-07 17:39:09,25.4,88.3,62.2,280.70001
158371,2020-01-07 17:39:13,25.4,88.3,60.7,265.70001
158372,2020-01-07 17:39:17,25.4,88.1,58.9,246.5
158398,2020-01-07 17:41:17,25.3,88.5,55.9,227.60001
158399,2020-01-07 17:41:24,25.4,88.7,58.1,263.79999
158400,2020-01-07 17:41:29,25.3,88.7,60.2,314.0
158401,2020-01-07 17:41:33,25.3,88.6,60.9,316.79999
158402,2020-01-07 17:41:38,25.3,88.5,60.9,321.70001
158403,2020-01-07 17:41:42,25.3,88.5,60.8,302.0
158404,2020-01-07 17:41:46,25.3,88.5,58.4,265.70001
158405,2020-01-07 17:41:50,25.3,88.5,56.2,221.8
158406,2020-01-07 17:41:54,25.4,88.5,53.5,179.5
158417,2020-01-07 17:42:55,25.3,88.7,55.9,215.3
158418,2020-01-07 17:42:59,25.2,88.6,59.5,253.7
158419,2020-01-07 17:43:03,25.3,88.8,61.2,280.0
158420,2020-01-07 17:43:08,25.2,88.7,61.4,293.20001
158421,2020-01-07 17:43:12,25.3,88.8,62.8,302.89999
158422,2020-01-07 17:43:16,25.3,88.8,62.3,293.79999
158423,2020-01-07 17:43:23,25.3,88.8,60.5,272.79999
158425,2020-01-07 17:43:32,25.2,88.6,54.4,209.39999
158426,2020-01-07 17:43:36,25.3,88.7,53.4,181.60001
158561,2020-01-07 17:54:40,25.0,89.9,54.5,194.7
158562,2020-01-07 17:54:45,25.1,89.9,55.0,206.10001
158566,2020-01-07 17:55:02,25.1,90.0,55.6,186.7
158793,2020-01-07 18:12:44,24.9,90.5,57.2,203.5
158795,2020-01-07 18:12:52,24.8,90.5,59.6,252.3
158796,2020-01-07 18:12:57,24.8,90.5,58.6,253.2
158797,2020-01-07 18:13:01,24.9,90.5,58.9,257.0
158798,2020-01-07 18:13:05,24.9,90.5,57.8,243.2
158799,2020-01-07 18:13:10,24.9,90.5,55.9,209.3
158800,2020-01-07 18:13:15,24.9,90.4,53.9,167.10001
159320,2020-01-07 18:54:20,24.4,91.5,59.3,217.10001
159321,2020-01-07 18:54:24,24.4,91.5,57.2,197.39999
177033,2020-01-09 17:56:13,28.7,69.4,35.6,155.10001
177100,2020-01-09 18:03:29,28.1,72.8,36.0,173.0
177101,2020-01-09 18:03:35,28.1,72.8,37.7,224.39999
177102,2020-01-09 18:03:40,28.0,72.7,47.1,342.0
177103,2020-01-09 18:03:46,28.0,72.9,54.1,423.29999000000004
177104,2020-01-09 18:03:50,28.0,73.0,58.7,479.10000999999994
177105,2020-01-09 18:03:55,28.0,73.0,63.4,534.90002
177106,2020-01-09 18:04:05,28.0,73.0,64.9,539.0
177107,2020-01-09 18:04:11,28.0,72.9,64.3,514.5
177108,2020-01-09 18:04:18,28.0,73.0,58.0,457.70000999999996
177109,2020-01-09 18:04:22,28.0,73.0,53.5,431.89999000000006
177110,2020-01-09 18:04:30,28.0,73.1,52.2,407.29999
177111,2020-01-09 18:04:38,28.0,73.1,51.5,400.60001
177112,2020-01-09 18:04:46,27.9,73.0,48.1,362.60001
177113,2020-01-09 18:04:50,28.0,73.1,46.9,320.79999
177114,2020-01-09 18:04:55,27.9,73.1,46.2,306.5
177115,2020-01-09 18:05:00,27.9,73.2,45.3,299.5
177116,2020-01-09 18:05:04,27.9,73.2,44.0,290.29999
177117,2020-01-09 18:05:09,27.9,73.2,44.1,291.70001
177118,2020-01-09 18:05:13,27.9,73.2,44.9,285.89999
177120,2020-01-09 18:05:28,27.9,73.3,43.3,258.79999
177121,2020-01-09 18:05:33,27.9,73.3,42.5,248.0
177125,2020-01-09 18:06:27,27.9,73.8,39.7,209.89999
177126,2020-01-09 18:06:38,27.8,73.9,44.8,274.0
177127,2020-01-09 18:06:48,27.8,74.0,46.5,302.29999
177128,2020-01-09 18:07:00,27.8,74.0,47.3,331.39999
177129,2020-01-09 18:07:10,27.8,74.2,47.8,362.60001
177130,2020-01-09 18:07:15,27.7,74.2,48.7,380.70001
177131,2020-01-09 18:07:32,27.8,74.6,45.8,339.0
177133,2020-01-09 18:07:50,27.7,74.5,49.8,361.70001
177134,2020-01-09 18:07:56,27.7,74.6,59.4,472.29999000000004
177135,2020-01-09 18:08:00,27.6,74.6,65.5,532.09998
177136,2020-01-09 18:08:05,27.7,74.7,67.8,569.7999900000001
177137,2020-01-09 18:08:24,27.7,74.8,68.6,579.59998
177138,2020-01-09 18:08:34,27.6,74.8,61.9,514.7999900000001
177139,2020-01-09 18:08:39,27.6,75.0,58.6,489.70000999999996
177140,2020-01-09 18:08:50,27.6,75.2,57.7,457.60000999999994
177141,2020-01-09 18:09:00,27.6,75.1,57.4,430.89999000000006
177142,2020-01-09 18:09:05,27.6,75.1,55.3,411.10001
177145,2020-01-09 18:09:23,27.5,75.5,50.3,387.70001
177146,2020-01-09 18:10:05,27.4,75.9,47.9,352.60001
177147,2020-01-09 18:11:00,27.2,76.5,49.6,345.79999
177148,2020-01-09 18:11:13,27.2,76.7,52.8,380.0
177149,2020-01-09 18:12:03,27.0,77.3,48.1,300.39999
177150,2020-01-09 18:12:09,27.0,77.5,44.0,249.10001
177151,2020-01-09 18:12:14,27.0,77.6,43.2,237.5
177153,2020-01-09 18:12:26,26.9,77.6,43.3,245.0
177156,2020-01-09 18:13:49,26.7,78.8,43.1,231.0
177157,2020-01-09 18:13:53,26.7,78.8,41.3,201.8
177158,2020-01-09 18:13:57,26.7,78.8,40.8,203.10001
177159,2020-01-09 18:14:02,26.7,78.8,40.4,211.39999
177160,2020-01-09 18:14:07,26.7,78.8,40.6,209.5
177161,2020-01-09 18:14:12,26.7,78.9,41.1,214.10001
177163,2020-01-09 18:14:22,26.7,78.8,42.2,238.5
177164,2020-01-09 18:14:29,26.7,78.8,42.0,239.5
177165,2020-01-09 18:14:33,26.7,78.8,42.3,235.39999
177166,2020-01-09 18:14:41,26.7,79.0,42.0,238.10001
177167,2020-01-09 18:14:46,26.7,79.0,42.1,222.0
177168,2020-01-09 18:14:52,26.7,79.2,41.6,219.3
177169,2020-01-09 18:15:03,26.6,79.2,41.2,204.8
177170,2020-01-09 18:15:08,26.7,79.3,39.7,196.10001
177171,2020-01-09 18:15:14,26.7,79.3,39.6,190.60001
177172,2020-01-09 18:15:23,26.6,79.3,38.6,174.8
177173,2020-01-09 18:15:39,26.7,79.3,38.9,169.0
177176,2020-01-09 18:16:03,26.7,79.4,40.9,188.60001
177177,2020-01-09 18:16:11,26.6,79.4,44.3,229.8
177178,2020-01-09 18:16:17,26.7,79.5,47.1,269.29999
177180,2020-01-09 18:16:29,26.7,79.3,51.3,315.70001
177181,2020-01-09 18:16:46,26.7,79.3,50.1,325.0
177182,2020-01-09 18:16:59,26.7,79.6,52.4,368.39999
177183,2020-01-09 18:17:11,26.7,79.5,54.9,397.29999
177184,2020-01-09 18:17:23,26.7,79.5,55.0,388.70001
177185,2020-01-09 18:17:42,26.7,79.3,54.9,393.20001
177186,2020-01-09 18:17:51,26.7,79.4,62.4,477.39999000000006
177187,2020-01-09 18:18:18,26.7,79.6,63.0,469.79999000000004
177188,2020-01-09 18:18:31,26.8,79.6,54.8,391.20001
177189,2020-01-09 18:18:40,26.8,79.3,49.9,334.60001
177190,2020-01-09 18:18:48,26.7,79.4,44.7,273.79999
177191,2020-01-09 18:18:52,26.8,79.6,43.4,250.2
177192,2020-01-09 18:19:01,26.8,79.6,41.5,215.7
177193,2020-01-09 18:19:06,26.8,79.5,40.4,185.7
177194,2020-01-09 18:19:11,26.7,79.5,39.2,164.0
177195,2020-01-09 18:19:25,26.7,79.6,40.1,172.3
177196,2020-01-09 18:19:29,26.7,79.6,39.4,178.7
177197,2020-01-09 18:19:34,26.7,79.8,40.4,205.60001
177198,2020-01-09 18:19:50,26.7,79.9,41.1,215.8
177199,2020-01-09 18:19:55,26.7,79.9,45.7,242.10001
177200,2020-01-09 18:20:10,26.6,79.8,47.7,256.60001
177201,2020-01-09 18:20:14,26.6,79.8,47.8,248.3
177202,2020-01-09 18:20:24,26.5,79.8,44.8,218.8
177203,2020-01-09 18:20:38,26.6,80.0,43.7,221.2
177204,2020-01-09 18:20:47,26.6,80.0,43.9,232.10001
177206,2020-01-09 18:20:57,26.6,80.0,45.7,240.39999
177207,2020-01-09 18:21:12,26.6,80.1,44.6,211.0
177208,2020-01-09 18:21:18,26.6,80.0,43.4,192.39999
177209,2020-01-09 18:21:34,26.6,80.3,41.7,183.89999
177210,2020-01-09 18:21:41,26.6,80.3,40.7,172.60001
177211,2020-01-09 18:21:47,26.6,80.3,39.6,167.10001
177212,2020-01-09 18:21:56,26.6,80.2,39.1,142.8
177213,2020-01-09 18:22:16,26.6,80.3,39.9,155.60001
177214,2020-01-09 18:22:21,26.6,80.5,40.4,178.0
177215,2020-01-09 18:22:38,26.6,80.5,40.8,183.10001
177216,2020-01-09 18:22:49,26.6,80.5,41.4,188.39999
177217,2020-01-09 18:23:47,26.6,80.6,45.1,208.7
177218,2020-01-09 18:23:59,26.6,80.4,48.6,261.89999
177219,2020-01-09 18:24:19,26.6,80.3,55.2,366.20001
177220,2020-01-09 18:24:29,26.7,80.4,50.7,325.10001
177224,2020-01-09 18:24:50,26.7,80.3,49.3,311.39999
177226,2020-01-09 18:25:06,26.7,80.4,50.0,319.5
177229,2020-01-09 18:25:20,26.6,80.2,53.6,366.29999
177230,2020-01-09 18:25:25,26.7,80.3,53.5,366.70001
177231,2020-01-09 18:25:32,26.7,80.5,53.8,373.0
177232,2020-01-09 18:25:40,26.7,80.5,53.6,378.5
177233,2020-01-09 18:25:47,26.7,80.5,53.1,384.89999
177234,2020-01-09 18:25:52,26.7,80.6,52.3,383.20001
177235,2020-01-09 18:25:59,26.7,80.7,53.3,391.89999
177236,2020-01-09 18:26:06,26.6,80.6,52.4,365.79999
177242,2020-01-09 18:26:48,26.6,80.6,51.0,329.0
177245,2020-01-09 18:27:04,26.6,80.8,49.3,314.29999
177246,2020-01-09 18:27:12,26.6,80.7,49.5,318.29999
177247,2020-01-09 18:27:16,26.7,80.8,49.6,315.89999
177249,2020-01-09 18:27:30,26.6,80.8,49.5,280.10001
177250,2020-01-09 18:27:36,26.6,80.8,47.6,261.60001
177251,2020-01-09 18:27:43,26.5,80.8,47.4,257.60001
177252,2020-01-09 18:27:48,26.6,81.0,47.2,272.89999
177255,2020-01-09 18:28:08,26.6,80.9,53.5,372.20001
177256,2020-01-09 18:28:13,26.6,80.9,54.0,374.5
177257,2020-01-09 18:28:18,26.6,80.9,53.7,359.79999
177259,2020-01-09 18:28:28,26.6,81.1,51.3,326.5
177260,2020-01-09 18:28:33,26.6,81.3,51.2,328.79999
177262,2020-01-09 18:28:41,26.6,81.2,50.5,334.5
177263,2020-01-09 18:28:45,26.6,81.1,50.9,341.89999
177264,2020-01-09 18:28:50,26.6,81.1,51.9,343.89999
177265,2020-01-09 18:28:57,26.5,81.1,51.9,336.10001
177266,2020-01-09 18:29:02,26.6,81.1,50.7,321.89999
177267,2020-01-09 18:29:07,26.6,81.1,49.6,309.79999
177268,2020-01-09 18:29:12,26.6,81.1,49.1,294.79999
177269,2020-01-09 18:29:22,26.6,81.1,48.0,294.0
177270,2020-01-09 18:29:27,26.6,81.2,47.1,272.70001
177271,2020-01-09 18:29:32,26.6,81.2,46.5,254.2
177272,2020-01-09 18:29:36,26.6,81.3,45.9,252.7
177273,2020-01-09 18:29:40,26.6,81.2,44.9,254.0
177274,2020-01-09 18:29:49,26.5,81.1,46.0,267.29999
177276,2020-01-09 18:30:10,26.6,81.3,46.6,240.2
177277,2020-01-09 18:30:17,26.7,81.4,46.8,223.39999
177278,2020-01-09 18:30:26,26.6,81.4,46.3,231.89999
177279,2020-01-09 18:30:31,26.5,81.3,46.5,234.0
177280,2020-01-09 18:30:35,26.6,81.4,45.7,247.0
177281,2020-01-09 18:30:42,26.6,81.4,46.0,242.39999
177284,2020-01-09 18:31:00,26.6,81.3,45.6,231.8
177285,2020-01-09 18:31:05,26.6,81.2,46.2,213.39999
177286,2020-01-09 18:31:10,26.6,81.2,44.7,199.10001
177287,2020-01-09 18:31:18,26.6,81.3,44.4,187.7
177288,2020-01-09 18:31:23,26.5,81.1,43.2,174.89999
177290,2020-01-09 18:31:32,26.6,81.1,39.8,133.89999
177291,2020-01-09 18:31:36,26.5,81.0,39.7,131.39999
177292,2020-01-09 18:31:40,26.5,80.9,39.4,135.8
177293,2020-01-09 18:31:45,26.5,80.9,39.3,130.5
177294,2020-01-09 18:31:49,26.6,81.1,39.8,127.0
177296,2020-01-09 18:31:58,26.6,81.0,40.3,123.2
177335,2020-01-09 18:37:33,26.1,83.0,42.1,140.39999
177338,2020-01-09 18:37:50,26.1,83.1,47.4,224.2
177339,2020-01-09 18:38:04,26.1,83.1,49.2,244.89999
177340,2020-01-09 18:38:09,26.1,83.3,53.6,307.29999
177341,2020-01-09 18:38:17,26.0,83.4,52.1,277.39999
177342,2020-01-09 18:38:25,26.0,83.4,48.8,232.5
177381,2020-01-09 18:42:53,25.7,84.9,46.3,172.2
177382,2020-01-09 18:42:58,25.6,84.8,47.0,196.0
177383,2020-01-09 18:43:02,25.6,84.8,47.0,190.5
177384,2020-01-09 18:43:06,25.6,84.8,48.2,203.89999
177385,2020-01-09 18:43:13,25.7,84.8,48.6,220.60001
177386,2020-01-09 18:43:17,25.7,84.8,48.8,223.7
177387,2020-01-09 18:43:23,25.6,84.7,46.0,202.8
177388,2020-01-09 18:43:33,25.6,84.7,44.8,187.0
177389,2020-01-09 18:43:38,25.5,84.6,44.6,189.2
177390,2020-01-09 18:43:43,25.7,84.7,43.9,166.60001
177391,2020-01-09 18:43:51,25.7,84.8,42.5,159.8
177392,2020-01-09 18:43:55,25.7,84.8,42.3,151.8
177397,2020-01-09 18:44:44,25.7,85.0,43.6,149.60001
177400,2020-01-09 18:45:09,25.7,84.7,42.6,141.2
177453,2020-01-09 18:50:22,25.8,84.8,46.1,188.8
177454,2020-01-09 18:50:27,25.8,84.8,49.1,234.3
177456,2020-01-09 18:50:44,25.8,84.8,51.5,260.89999
177457,2020-01-09 18:50:51,25.8,84.8,51.7,252.89999
177459,2020-01-09 18:51:04,25.8,84.8,47.2,170.2
177473,2020-01-09 18:52:23,25.8,85.0,42.1,134.39999
177569,2020-01-09 19:03:14,26.1,84.3,42.3,134.39999
177571,2020-01-09 19:03:29,26.0,84.1,47.1,213.60001
177574,2020-01-09 19:03:56,26.2,84.3,54.8,318.0
177575,2020-01-09 19:04:01,26.1,84.2,57.4,354.70001
177576,2020-01-09 19:04:05,26.1,84.1,57.7,362.20001
177577,2020-01-09 19:04:12,26.2,84.2,57.2,359.5
177578,2020-01-09 19:04:19,26.2,84.2,57.4,356.5
177579,2020-01-09 19:04:24,26.2,84.2,56.1,343.39999
177580,2020-01-09 19:04:31,26.2,84.2,54.0,323.79999
177581,2020-01-09 19:04:36,26.2,84.2,54.3,325.5
177582,2020-01-09 19:04:40,26.2,84.1,54.1,327.0
177583,2020-01-09 19:04:46,26.2,84.0,52.7,312.89999
177584,2020-01-09 19:04:50,26.2,83.9,51.4,290.79999
177585,2020-01-09 19:04:55,26.1,83.9,50.7,273.0
177586,2020-01-09 19:05:00,26.2,83.9,51.3,274.79999
177589,2020-01-09 19:05:19,26.1,83.8,52.5,273.79999
177590,2020-01-09 19:05:23,26.2,83.9,53.0,288.70001
177591,2020-01-09 19:05:27,26.2,83.9,52.4,291.89999
177593,2020-01-09 19:05:37,26.2,83.9,52.6,286.10001
177594,2020-01-09 19:05:42,26.2,83.9,52.9,291.29999
177597,2020-01-09 19:05:56,26.2,83.8,53.8,290.29999
177598,2020-01-09 19:06:03,26.2,83.9,54.9,317.5
177599,2020-01-09 19:06:07,26.2,84.0,56.8,353.79999
177600,2020-01-09 19:06:13,26.2,84.1,58.9,398.89999
177601,2020-01-09 19:06:18,26.2,84.1,59.9,415.79999
177605,2020-01-09 19:06:40,26.2,84.0,60.8,421.79999000000004
177606,2020-01-09 19:06:45,26.2,84.0,61.3,431.5
177607,2020-01-09 19:06:49,26.2,84.1,60.6,414.29999
177608,2020-01-09 19:06:53,26.1,83.9,60.2,411.79999
177609,2020-01-09 19:06:58,26.2,84.0,60.5,409.89999
177610,2020-01-09 19:07:02,26.2,84.0,61.4,410.29999
177611,2020-01-09 19:07:07,26.2,84.1,59.7,414.29999
177612,2020-01-09 19:07:21,26.2,84.1,62.3,447.60000999999994
177613,2020-01-09 19:07:25,26.2,84.1,64.6,477.0
177614,2020-01-09 19:07:32,26.1,84.0,65.4,482.0
177615,2020-01-09 19:07:36,26.2,84.1,65.7,485.79999000000004
177616,2020-01-09 19:07:40,26.2,84.0,66.2,477.10000999999994
177617,2020-01-09 19:07:47,26.2,83.9,66.7,485.20000999999996
177618,2020-01-09 19:07:52,26.2,84.0,66.4,478.5
177619,2020-01-09 19:07:59,26.2,84.0,66.5,476.70000999999996
177620,2020-01-09 19:08:03,26.2,84.1,65.5,468.29999000000004
177621,2020-01-09 19:08:08,26.2,84.1,67.9,473.79999000000004
177622,2020-01-09 19:08:18,26.2,84.1,68.2,483.70000999999996
177623,2020-01-09 19:08:23,26.1,84.0,68.7,476.79999000000004
177624,2020-01-09 19:08:28,26.2,84.1,66.7,467.60000999999994
177625,2020-01-09 19:08:32,26.2,84.1,66.3,461.29999000000004
177626,2020-01-09 19:08:38,26.2,84.1,64.2,454.0
177627,2020-01-09 19:08:42,26.2,84.1,63.1,440.39999000000006
177628,2020-01-09 19:08:49,26.2,84.1,61.7,416.20001
177629,2020-01-09 19:08:54,26.2,84.2,60.9,403.70001
177630,2020-01-09 19:09:02,26.2,84.3,59.1,380.5
177631,2020-01-09 19:09:07,26.1,84.3,58.5,367.60001
177632,2020-01-09 19:09:16,26.2,84.4,58.8,369.79999
177633,2020-01-09 19:09:21,26.1,84.4,58.2,382.5
177634,2020-01-09 19:09:26,26.1,84.4,58.5,382.89999
177635,2020-01-09 19:09:33,26.1,84.5,57.6,377.29999
177636,2020-01-09 19:09:47,26.1,84.4,55.8,337.10001
177637,2020-01-09 19:10:00,26.1,84.4,54.1,311.10001
177638,2020-01-09 19:10:05,26.1,84.4,55.2,320.79999
177639,2020-01-09 19:10:16,26.2,84.6,56.3,330.20001
177640,2020-01-09 19:10:21,26.1,84.6,57.1,328.89999
177641,2020-01-09 19:10:25,26.1,84.5,56.3,326.10001
177642,2020-01-09 19:10:36,26.1,84.5,55.3,300.29999
177643,2020-01-09 19:10:46,26.1,84.6,52.9,274.89999
177645,2020-01-09 19:10:55,26.1,84.8,51.4,250.2
177647,2020-01-09 19:11:04,26.1,84.9,50.3,264.79999
177649,2020-01-09 19:11:13,26.1,84.8,51.2,278.10001
177650,2020-01-09 19:11:18,26.1,84.9,51.4,287.20001
177651,2020-01-09 19:11:25,26.0,84.8,50.7,295.29999
177652,2020-01-09 19:11:32,26.1,85.0,50.5,270.10001
177656,2020-01-09 19:11:52,26.0,85.0,50.7,244.39999
177660,2020-01-09 19:12:11,25.9,85.2,48.7,235.0
177661,2020-01-09 19:12:16,25.9,85.2,48.0,216.89999
177662,2020-01-09 19:12:30,25.8,85.3,48.8,226.8
177663,2020-01-09 19:12:37,25.8,85.5,48.0,221.0
177666,2020-01-09 19:12:51,25.7,85.7,47.8,237.7
177667,2020-01-09 19:12:58,25.7,85.7,47.8,227.8
