created_at,temp,hum,p25,p10
NaT,23.5,80.4,0.2,0.2
NaT,23.5,80.4,0.2,0.2
NaT,23.5,79.4,0.2,0.2
NaT,23.5,78.8,0.2,0.2
NaT,23.5,78.7,0.2,0.2
NaT,23.5,78.3,0.2,0.2
NaT,23.5,78.2,0.2,0.2
NaT,23.5,78.2,0.2,0.2
NaT,23.6,78,0.2,0.2
NaT,23.5,78,0.2,0.2
NaT,23.5,78,0.2,0.2
NaT,23.6,78,0.2,0.2
NaT,23.6,78,0.2,0.2
NaT,23.6,78,0.2,0.2
NaT,23.6,78,0.2,0.2
NaT,23.6,78,0.2,0.2
NaT,23.7,77.8,0.2,0.2
NaT,23.7,77.8,0.2,0.2
NaT,23.7,77.8,0.2,0.2
NaT,23.7,77.8,0.2,0.2
NaT,23.9,77.5,0.2,0.2
NaT,23.9,77.5,0.2,0.2
NaT,23.9,77.5,0.2,0.2
NaT,23.9,77.5,0.2,0.2
NaT,23.9,77.6,0.2,0.2
NaT,23.9,77.5,0.2,0.2
NaT,23.9,77.3,0.2,0.2
NaT,23.9,77.3,0.2,0.2
NaT,23.9,77.3,0.2,0.2
NaT,23.9,77.3,0.2,0.2
NaT,24.4,73.6,0.2,0.2
NaT,24.4,73.6,0.2,0.2
NaT,24.4,73.6,0.2,0.2
NaT,24.4,73.7,0.2,0.2
NaT,24.4,74,0.2,0.2
NaT,24.4,74.1,0.2,0.2
NaT,24.4,73.7,0.2,0.2
NaT,24.4,73.3,0.2,0.2
NaT,24.7,72.2,0.2,0.2
NaT,24.7,72.1,0.2,0.2
NaT,24.7,73,0.2,0.2
NaT,24.7,73,0.2,0.2
NaT,24.9,71.8,0.2,0.2
NaT,24.9,71.7,0.2,0.2
NaT,25.1,67.3,0.2,0.2
NaT,25.1,67.3,0.2,0.2
NaT,25.1,67.4,0.2,0.2
NaT,25.1,67.5,0.2,0.2
NaT,25.1,67.5,0.2,0.2
NaT,25.1,67.5,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,68,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,67.9,0.2,0.2
NaT,25.1,68,0.2,0.2
NaT,25.1,68.1,0.2,0.2
NaT,25.1,68.1,0.2,0.2
NaT,25.1,68.2,0.2,0.2
NaT,25.1,68.2,0.2,0.2
NaT,25.1,68.2,0.2,0.2
NaT,25.1,68,0.2,0.2
NaT,25.1,67.8,0.2,0.2
NaT,25.1,67.7,0.2,0.2
NaT,25.3,67.8,0.2,0.2
NaT,25.1,67.5,0.2,0.2
NaT,25.1,67.5,0.2,0.2
NaT,25.1,67.4,0.2,0.2
NaT,25.1,67.4,0.2,0.2
NaT,25.1,67.4,0.2,0.2
NaT,25.1,67.4,0.2,0.2
NaT,25.1,67.5,0.2,0.2
NaT,25.1,67.5,0.2,0.2
NaT,25.1,67.6,0.2,0.2
NaT,25.1,67.6,0.2,0.2
NaT,25.2,67.7,0.2,0.2
NaT,25.2,67.7,0.2,0.2
NaT,25.2,67.6,0.2,0.2
NaT,25.2,67.6,0.2,0.2
NaT,25.2,67.6,0.2,0.2
NaT,25.3,67.7,0.2,0.2
NaT,25.2,67.6,0.2,0.2
NaT,25.2,67.5,0.2,0.2
NaT,25.2,67.5,0.2,0.2
NaT,25.3,67.5,0.2,0.2
NaT,25.2,67.4,0.2,0.2
NaT,25.4,66.9,0.2,0.2
NaT,25.4,66.9,0.2,0.2
NaT,25.4,66.8,0.2,0.2
NaT,25.4,66.8,0.2,0.2
NaT,25.4,66.8,0.2,0.2
NaT,25.5,65.9,0.2,0.2
NaT,25.5,65.9,0.2,0.2
NaT,25.5,66,0.2,0.2
NaT,25.5,65.9,0.2,0.2
NaT,25.5,65.9,0.2,0.2
NaT,25.6,66,0.2,0.2
NaT,25.5,65.9,0.2,0.2
NaT,25.5,65.9,0.2,0.2
NaT,25.5,65.8,0.2,0.2
NaT,25.5,65.8,0.2,0.2
NaT,25.6,65.9,0.2,0.2
NaT,25.6,65.9,0.2,0.2
NaT,25.5,65.8,0.2,0.2
NaT,25.5,65.8,0.2,0.2
NaT,25.6,66,0.2,0.2
NaT,25.6,66,0.2,0.2
NaT,25.4,66,0.2,0.2
NaT,25.4,66,0.2,0.2
NaT,25.5,66.1,0.2,0.2
NaT,25.4,66,0.2,0.2
NaT,25.4,66,0.2,0.2
NaT,25.5,66.1,0.2,0.2
NaT,25.4,67.3,0.2,0.2
NaT,25.4,66.9,0.2,0.2
NaT,25.4,67,0.2,0.2
NaT,25.4,66.9,0.2,0.2
NaT,26.2,61.5,0,0
NaT,26.2,61.4,0,0
NaT,26.3,61.5,0,0
NaT,26.2,61.5,0,0
NaT,26.3,61.6,0,0
NaT,26.3,61.6,0,0
NaT,26.3,61.6,0,0
NaT,26.8,59.8,0,0
NaT,26.8,59.5,0,0
NaT,26.8,59.5,0,0
NaT,26.8,59.5,0,0
NaT,26.8,59.5,0,0
NaT,26.8,62.1,0.1,0.1
NaT,25.9,67.4,0.2,0.2
NaT,25.9,67.4,0.2,0.2
NaT,25.9,67.4,0.2,0.2
NaT,24.9,75.2,0.1,0.1
NaT,24.3,76.1,0.2,0.2
NaT,24.2,76,0.2,0.2
NaT,24.3,76.1,0.2,0.2
NaT,24.2,76,0.2,0.2
NaT,24.3,76.1,0.2,0.2
NaT,24.2,76,0.2,0.2
NaT,24.3,76.2,0.2,0.2
NaT,24.3,76.2,0.2,0.2
NaT,22.8,83.6,0.5,0.5
NaT,22.8,83.6,0.5,0.5
NaT,22.8,83.6,0.5,0.5
NaT,22.8,83.6,0.5,0.5
NaT,22.8,83.6,0.5,0.5
NaT,22.8,83.6,0.5,0.5
NaT,22.8,83.7,0.4,0.4
NaT,22.3,86.9,0.2,0.2
NaT,22.3,86.9,0.2,0.2
NaT,22.3,87,0.2,0.2
NaT,22.3,86.9,0.2,0.2
NaT,22.3,87,0.2,0.2
NaT,22.2,87.9,0.2,0.2
NaT,22.1,87.9,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.1,87.9,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,88,0.2,0.2
NaT,22.2,87.9,0.2,0.2
NaT,22.2,87.9,0.2,0.2
NaT,22.2,87.8,0.2,0.2
NaT,22.2,87.8,0.2,0.2
NaT,22.2,87.7,0.2,0.2
NaT,22.2,87.7,0.2,0.2
NaT,22.3,87.8,0.2,0.2
NaT,22.3,87.5,0.2,0.2
NaT,22.3,87.5,0.2,0.2
NaT,22.3,87.5,0.2,0.2
NaT,22.3,87.5,0.2,0.2
NaT,22.3,87.5,0.2,0.2
NaT,22.3,87.4,0.2,0.2
NaT,21.9,88.8,0.2,0.2
NaT,21.9,88.8,0.2,0.2
NaT,21.9,88.8,0.2,0.2
NaT,21.9,88.9,0.2,0.2
NaT,21.3,90.7,0.3,0.3
NaT,22.6,84.1,0.2,0.2
NaT,22.6,84.2,0.2,0.2
NaT,22.6,84.2,0.2,0.2
NaT,22.6,84.3,0.2,0.2
NaT,22.6,84.3,0.2,0.2
NaT,24.1,73.5,0,0
NaT,24.1,73.4,0,0
NaT,24.8,68.5,0,0
NaT,24.8,68.5,0,0
NaT,24.8,68.5,0,0
NaT,24.8,68.4,0,0
NaT,24.8,68.2,0,0
NaT,24.8,68,0,0
NaT,24.8,67.9,0,0
NaT,24.8,67.8,0,0
NaT,24.7,67.6,0,0
NaT,24.8,67.7,0,0
NaT,26.5,53.2,0,0
NaT,26.5,53.2,0,0
NaT,26.5,53.2,0,0
NaT,26.5,53.2,0,0
NaT,26.5,53.2,0,0
NaT,26.8,52,0,0
NaT,26.9,52.1,0,0
NaT,26.9,52.1,0,0
NaT,26.9,52.1,0,0
NaT,26.9,52.1,0,0
NaT,27,53.4,0.2,0.2
NaT,26.8,53.5,0.1,0.1
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,27,53.7,0.2,0.2
NaT,26.9,53.6,0.2,0.2
NaT,27,53.7,0.2,0.2
NaT,27,53.7,0.2,0.2
NaT,27,53.6,0.2,0.2
NaT,26.9,53.5,0.2,0.2
NaT,26.2,65.3,0,0
NaT,26.2,65.3,0,0
NaT,26.1,65.3,0,0
NaT,26.2,65.4,0,0
NaT,26.2,65.5,0,0
NaT,26.1,65.7,0,0
NaT,26.1,65.6,0,0
NaT,26.1,65.6,0,0
NaT,26.1,65.7,0,0
NaT,26.1,65.7,0,0
NaT,26.1,65.7,0,0
NaT,26.1,65.7,0,0
NaT,25.9,66.3,0,0
NaT,25.6,68.4,0,0
NaT,25.6,68.4,0,0
NaT,25.6,68.4,0,0
NaT,25.6,68.4,0,0
NaT,25.6,68.4,0,0
NaT,25.6,68.4,0,0
NaT,25.6,68.5,0,0
NaT,25.5,68.5,0,0
NaT,25.5,68.6,0,0
NaT,24.5,77.8,0.2,0.2
NaT,24.5,77.8,0.2,0.2
NaT,24.5,77.8,0.2,0.2
NaT,24.5,77.3,0,0
NaT,24.5,77.3,0,0
NaT,24.5,77.2,0,0
NaT,24.5,77.3,0,0
NaT,24.4,77.3,0,0
NaT,24.5,77.3,0,0
NaT,24.4,77.3,0,0
NaT,24.5,76.5,0,0
NaT,24.4,76.5,0,0
NaT,24.4,76.5,0,0
NaT,24.5,76.5,0,0
NaT,24.5,76.6,0,0
NaT,24.5,75.3,0,0
NaT,24.4,74.5,0,0
NaT,24.4,74.5,0,0
NaT,24.4,74.5,0,0
NaT,24.4,74.5,0,0
NaT,24.5,74.6,0,0
NaT,24.4,74.6,0,0
NaT,24.5,74.4,0,0
NaT,24.6,74.4,0,0
NaT,24.5,74.4,0,0
NaT,24.6,74.5,0,0
NaT,24.5,74.4,0,0
NaT,24.6,74.4,0,0
NaT,24.6,74.4,0,0
NaT,24.6,74.2,0,0
NaT,24.6,74.1,0,0
NaT,24.6,74.2,0,0
NaT,24.6,74.2,0,0
NaT,24.6,74.2,0,0
NaT,24.6,74.2,0,0
NaT,24.6,74.1,0,0
NaT,24.6,74,0,0
NaT,24.6,73.9,0,0
NaT,24.6,73.9,0,0
NaT,24.6,74,0,0
NaT,24.6,74,0,0
NaT,24.6,74.1,0,0
NaT,24.6,74.1,0,0
NaT,24.6,74.1,0,0
NaT,24.6,74.1,0,0
NaT,24.6,74.1,0,0
NaT,24.5,74.2,0,0
NaT,24.6,74.3,0,0
NaT,24.5,74.2,0,0
NaT,24.4,75.2,0,0
NaT,24.1,76.9,0,0
NaT,24.1,76.8,0,0
NaT,24.1,76.8,0,0
NaT,23.9,78,0,0
NaT,23.9,78,0,0
NaT,23.9,77.9,0,0
NaT,23.9,77.9,0,0
NaT,24.2,75.7,0,0
NaT,24.2,75.6,0,0
NaT,24.2,75.6,0,0
NaT,23.7,74.3,0.1,0.1
NaT,23.7,74.3,0.1,0.1
NaT,23.7,74.3,0.1,0.1
NaT,23.7,74.3,0.1,0.1
NaT,23.7,74.3,0.1,0.1
NaT,23.7,74.3,0.1,0.1
NaT,23.7,74.3,0.1,0.1
NaT,23.1,75.7,0.2,0.2
NaT,23.1,75.7,0.2,0.2
NaT,23.1,75.7,0.2,0.2
NaT,23.1,75.7,0.2,0.2
NaT,23,75.5,0.2,0.2
NaT,23,75.5,0.2,0.2
NaT,23.1,75.5,0.2,0.2
NaT,22.7,75.4,0.2,0.2
NaT,22.7,75.7,0.2,0.2
NaT,22.7,75.6,0.2,0.2
NaT,22.7,75.6,0.2,0.2
NaT,23,74.3,0.2,0.2
NaT,23,74.1,0.2,0.2
NaT,23,74.1,0.2,0.2
NaT,23,74.1,0.2,0.2
NaT,23,74.1,0.2,0.2
NaT,23,74.1,0.2,0.2
NaT,22.9,74,0.2,0.2
NaT,22.9,73.3,0.2,0.2
NaT,22.9,73.2,0.2,0.2
NaT,22.9,73.2,0.2,0.2
NaT,23.1,71.6,0.2,0.2
NaT,22.7,72.2,0.2,0.2
NaT,22.7,72.2,0.2,0.2
NaT,22.7,72.2,0.2,0.2
NaT,22.7,72.2,0.2,0.2
NaT,22.9,70.8,0.2,0.2
NaT,23,70.8,0.2,0.2
NaT,23.1,70.2,0.2,0.2
NaT,22.8,69.3,0.2,0.2
NaT,22.8,69.4,0.2,0.2
NaT,22.8,69.4,0.2,0.2
NaT,22.3,68.6,0.2,0.2
NaT,22.3,68.6,0.2,0.2
NaT,22.5,66.4,0.2,0.2
NaT,22.5,66.4,0.2,0.2
NaT,22.1,67,0.2,0.2
NaT,22,70.1,0.2,0.2
NaT,22,70.2,0.2,0.2
NaT,22,70.2,0.2,0.2
NaT,21.9,70.5,0.2,0.2
NaT,21.8,70.8,0.2,0.2
NaT,21.8,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.8,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.8,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,21.9,70.8,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.5,68,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.4,68,0.2,0.2
NaT,22.5,67.9,0.2,0.2
NaT,22.4,68.1,0.2,0.2
NaT,22.5,68,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.4,68,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.5,68.1,0.2,0.2
NaT,22.5,68,0.2,0.2
NaT,22.5,67.7,0.2,0.2
NaT,22.5,67.7,0.2,0.2
NaT,26.1,39.8,0,0
NaT,26.1,39.8,0,0
NaT,26.4,40.3,0,0
NaT,26.4,40.3,0,0
NaT,26.4,40.3,0,0
NaT,26.4,40.4,0,0
NaT,26.4,40.3,0,0
NaT,26.4,40.3,0,0
NaT,26.4,40.3,0,0
NaT,26.6,40.1,0,0
NaT,26.6,40.1,0,0
NaT,26.6,40.2,0,0
NaT,26.6,40.1,0,0
NaT,26.6,40.2,0,0
NaT,26.6,40.2,0,0
NaT,26.7,39,0,0
NaT,26.6,38.9,0,0
NaT,26.5,40.1,0,0
NaT,26.7,40.7,0,0
NaT,26.7,40.8,0,0
NaT,26.7,40.8,0,0
NaT,26.7,40.8,0,0
NaT,26.7,40.8,0,0
NaT,26.7,40.7,0,0
NaT,26.7,40.7,0,0
NaT,26.8,40.8,0,0
NaT,26.8,40.7,0,0
NaT,26.8,40.8,0,0
NaT,26.8,40.8,0,0
NaT,26.8,40.8,0,0
NaT,26.8,40.8,0,0
NaT,27.3,40.2,0,0
NaT,27.8,39.8,0,0
NaT,27.7,40.2,0,0
NaT,27.3,39.6,0,0
NaT,27.3,39.6,0,0
NaT,27.3,39.7,0,0
NaT,27.3,39.7,0,0
NaT,27.3,39.9,0,0
NaT,27.3,39.9,0,0
NaT,27.3,39.2,0,0
NaT,27.3,39.3,0,0
NaT,27.3,39.3,0,0
NaT,27.4,39.4,0,0
NaT,27.4,39.4,0,0
NaT,27.4,39.3,0,0
NaT,27.3,39.3,0,0
NaT,27.4,39.4,0,0
NaT,27.4,39.4,0,0
NaT,27.4,39.4,0,0
NaT,27.4,39.5,0,0
NaT,27.4,39.5,0,0
NaT,27.4,39.5,0,0
NaT,27.4,39.5,0,0
NaT,27.4,39.5,0,0
NaT,27.5,39,0,0
NaT,27.5,39,0,0
NaT,27.7,38.3,0,0
NaT,27.7,38.2,0,0
NaT,27.7,38.2,0,0
NaT,27.7,38.2,0,0
NaT,27.7,38.1,0,0
NaT,27.7,38.1,0,0
NaT,27.7,37.9,0,0
NaT,27.7,37.9,0,0
NaT,27.7,37.9,0,0
NaT,27.7,37.8,0,0
NaT,27.8,37.5,0,0
NaT,27.8,37.5,0,0
NaT,27.8,37.4,0,0
NaT,27.8,37.4,0,0
NaT,27.8,37.3,0,0
NaT,27.8,37,0,0
NaT,27.8,37,0,0
NaT,27.8,37.1,0,0
NaT,27.8,37.1,0,0
NaT,27.8,37,0,0
NaT,27.8,37,0,0
NaT,27.9,37,0,0
NaT,27.9,37.1,0,0
NaT,27.7,38,0,0
NaT,27.7,38.1,0,0
NaT,27.7,38.1,0,0
NaT,27.7,39.1,0,0
NaT,27.7,39.1,0,0
NaT,27.7,39,0,0
NaT,27.7,38.9,0,0
NaT,27.7,39,0,0
NaT,27.7,39,0,0
NaT,27.5,39.7,0,0
NaT,27.4,39.7,0,0
NaT,27.3,40.6,0,0
NaT,27.4,40.7,0,0
NaT,27.3,40.6,0,0
NaT,27.3,40.6,0,0
NaT,27.4,40.7,0,0
NaT,27.4,40.7,0,0
NaT,27.3,40.6,0,0
NaT,27.4,40.6,0,0
NaT,27.3,40.5,0,0
NaT,27.3,40.5,0,0
NaT,27.3,40.5,0,0
NaT,27.4,40.5,0,0
NaT,27.4,40.3,0,0
NaT,27.3,40.2,0,0
NaT,27.3,40.2,0,0
NaT,27.3,40.2,0,0
NaT,27.3,40.2,0,0
NaT,27.3,40.1,0,0
NaT,27.3,40.2,0,0
NaT,27.5,40.1,0,0
NaT,27.5,40.1,0,0
NaT,27.5,40,0,0
NaT,27.5,40,0,0
NaT,27.5,40,0,0
NaT,27.5,40,0,0
NaT,27.7,40,0.1,0.1
NaT,27.6,40.3,0,0
NaT,27.7,39.9,0.1,0.1
NaT,27.6,40.1,0,0
NaT,27.5,40,0,0
NaT,27.5,40.1,0,0
NaT,27.5,40.2,0,0
NaT,27.5,40.2,0,0
NaT,27.5,40.2,0,0
NaT,27.5,40.2,0,0
NaT,27.5,40.2,0,0
NaT,27.5,40.2,0,0
NaT,27.5,40.2,0,0
NaT,27.4,40.5,0,0
NaT,27.4,40.6,0,0
NaT,27.3,40.6,0,0
NaT,27.3,40.6,0,0
NaT,27.3,40.6,0,0
NaT,27.3,40.7,0,0
NaT,27.3,40.7,0,0
NaT,27.3,40.7,0,0
NaT,27.3,40.4,0,0
NaT,27.3,40.3,0,0
NaT,27.3,40.3,0,0
NaT,27.3,40.2,0,0
NaT,27.3,40.3,0,0
NaT,27.3,40.2,0,0
NaT,27.4,40.3,0,0
NaT,27.4,40.2,0,0
NaT,27.4,40.2,0,0
NaT,27.4,39.8,0,0
NaT,27.4,39.9,0,0
NaT,27.1,42,0,0
NaT,27.1,42,0,0
NaT,26.9,42,0,0
NaT,26.9,42.8,0,0
NaT,26.9,42.8,0,0
NaT,26.9,42.8,0,0
NaT,27.4,45,0,0
NaT,27.4,45,0,0
NaT,27.4,45,0,0
NaT,27.4,45,0,0
NaT,27.1,46.1,0,0
NaT,27.1,46.1,0,0
NaT,25.6,65.9,0,0
NaT,25.6,66,0,0
NaT,25.6,66.1,0,0
NaT,25.7,66.3,0,0
NaT,25.5,67.8,0,0
NaT,25.5,67.9,0,0
NaT,25.5,67.8,0,0
NaT,25.3,68.3,0,0
NaT,25.3,68.3,0,0
NaT,25.3,68.3,0,0
NaT,25.3,68.3,0,0
NaT,25.3,68.3,0,0
NaT,25.2,68.7,0,0
NaT,25.1,68.6,0,0
NaT,25.1,68.6,0,0
NaT,25.2,68.7,0,0
NaT,25.2,68.6,0,0
NaT,25.2,68.8,0,0
NaT,25.2,68.8,0,0
NaT,25.2,68.7,0,0
NaT,25.2,68.7,0,0
NaT,25.2,68.7,0,0
NaT,25.2,68.6,0,0
NaT,25.2,68.7,0,0
NaT,25.2,69.1,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.4,0,0
NaT,25.2,69.4,0,0
NaT,25.2,69.4,0,0
NaT,25,69.8,0,0
NaT,25,69.9,0,0
NaT,25,69.8,0,0
NaT,24.9,69.9,0,0
NaT,25,69.9,0,0
NaT,25,69.9,0,0
NaT,25,70,0,0
NaT,25,70,0,0
NaT,25,70.2,0,0
NaT,24.9,70.1,0,0
NaT,25,70.1,0,0
NaT,25,70.2,0,0
NaT,25,70.2,0,0
NaT,25,70.1,0,0
NaT,25,70.1,0,0
NaT,25,70.1,0,0
NaT,25,70.1,0,0
NaT,25,70.1,0,0
NaT,25,70,0,0
NaT,25,70,0,0
NaT,25,70,0,0
NaT,25,69.7,0,0
NaT,25.1,69.8,0,0
NaT,25.1,69.7,0,0
NaT,25.1,69.6,0,0
NaT,25.1,69.5,0,0
NaT,25.1,69.6,0,0
NaT,25.1,69.5,0,0
NaT,25.2,69.5,0,0
NaT,25.2,69.4,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.3,0,0
NaT,25.2,69.5,0,0
NaT,25.2,69.5,0,0
NaT,25.1,69.7,0,0
NaT,25.1,70,0,0
NaT,25.2,69.1,0,0
NaT,25.3,69.5,0,0
NaT,25.1,70,0,0
NaT,25.1,70,0,0
NaT,25.1,70,0,0
NaT,25.1,70,0,0
NaT,25.1,70,0,0
NaT,25.1,70,0,0
NaT,25.1,70,0,0
NaT,25,70.2,0,0
NaT,25,70.2,0,0
NaT,25,70.2,0,0
NaT,25,70.2,0,0
NaT,25,70.3,0,0
NaT,25,70.3,0,0
NaT,25,70.3,0,0
NaT,25,70.3,0,0
NaT,24.9,70.7,0,0
NaT,24.9,70.7,0,0
NaT,24.9,70.7,0,0
NaT,24.9,70.8,0,0
NaT,24.9,70.8,0,0
NaT,24.9,70.8,0,0
NaT,24.9,70.8,0,0
NaT,24.9,71,0,0
NaT,24.9,71,0,0
NaT,24.9,71,0,0
NaT,24.9,71,0,0
NaT,24.9,71.1,0,0
NaT,24.9,71.1,0,0
NaT,24.8,71.1,0,0
NaT,24.8,71.2,0,0
NaT,24.8,71.2,0,0
NaT,24.8,71.2,0,0
NaT,24.8,71.1,0,0
NaT,24.8,71.1,0,0
NaT,24.8,71.1,0,0
NaT,24.8,71.3,0,0
NaT,24.8,71.3,0,0
NaT,24.8,71.3,0,0
NaT,24.8,71.3,0,0
NaT,24.8,71.5,0,0
NaT,24.8,71.5,0,0
NaT,24.7,71.5,0,0
NaT,24.8,71.5,0,0
NaT,24.8,71.6,0,0
NaT,24.9,71.5,0,0
NaT,24.8,71.5,0,0
NaT,24.8,71.7,0,0
NaT,24.5,73.2,0,0
NaT,24.5,73.2,0,0
NaT,24.4,73.8,0,0
NaT,24.4,73.8,0,0
NaT,24.4,73.8,0,0
NaT,24.4,73.8,0,0
NaT,24.4,73.9,0,0
NaT,25,71.6,0,0
NaT,22.7,79.9,0.2,0.2
NaT,22.6,79.9,0.2,0.2
NaT,22.6,79.9,0.2,0.2
NaT,21.9,85.2,0.2,0.2
NaT,21.9,85.2,0.2,0.2
NaT,21.9,85.2,0.2,0.2
NaT,21.9,85.2,0.2,0.2
NaT,21.9,85.1,0.2,0.2
NaT,21.9,85.1,0.2,0.2
NaT,21.9,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,21.9,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,22,85.1,0.2,0.2
NaT,21.8,85.6,0.2,0.2
NaT,21.9,85.7,0.2,0.2
NaT,21.6,86.6,0.2,0.2
NaT,21.6,86.6,0.2,0.2
NaT,21.6,86.7,0.2,0.2
NaT,21.6,86.7,0.2,0.2
NaT,21.6,88.2,0.2,0.2
NaT,22.7,84.6,0.2,0.2
NaT,22.7,84.6,0.2,0.2
NaT,22.7,84.6,0.2,0.2
NaT,22.9,83.5,0.2,0.2
NaT,22.9,83.4,0.2,0.2
NaT,23,83.5,0.2,0.2
NaT,22.9,83.3,0.2,0.2
NaT,22.9,83.3,0.2,0.2
NaT,22.9,83.3,0.2,0.2
NaT,22.9,83.3,0.2,0.2
NaT,23,83.4,0.2,0.2
NaT,22.9,83.3,0.2,0.2
NaT,22.9,83.3,0.2,0.2
NaT,23,83.3,0.2,0.2
NaT,23,83.3,0.2,0.2
NaT,23.1,82.6,0.2,0.2
NaT,23.1,82.6,0.2,0.2
NaT,23.2,82.2,0.2,0.2
NaT,23.2,82.1,0.2,0.2
NaT,23.2,82.1,0.2,0.2
NaT,23.2,82.1,0.2,0.2
NaT,23.2,82.1,0.2,0.2
NaT,23.2,81.7,0.2,0.2
NaT,23.3,81.7,0.2,0.2
NaT,23.3,81.8,0.2,0.2
NaT,23.2,81.5,0.2,0.2
NaT,23.2,81.5,0.2,0.2
NaT,23.3,80.3,0.2,0.2
NaT,23.4,80.4,0.2,0.2
NaT,23.3,80.6,0.2,0.2
NaT,23.4,80.5,0.2,0.2
NaT,23.5,79.7,0.2,0.2
NaT,23.5,79.7,0.2,0.2
NaT,23.5,79.8,0.2,0.2
NaT,23.5,79.8,0.2,0.2
NaT,23.5,79.8,0.2,0.2
NaT,23.5,79.8,0.2,0.2
NaT,23.5,79.9,0.2,0.2
NaT,23.4,79.8,0.2,0.2
NaT,23.5,80,0.2,0.2
NaT,23.4,79.9,0.2,0.2
NaT,23.4,79.8,0.2,0.2
NaT,23.4,79.8,0.2,0.2
NaT,23.4,79.9,0.2,0.2
NaT,23.4,79.9,0.2,0.2
NaT,23.8,77.7,0.2,0.2
NaT,23.8,77.7,0.2,0.2
NaT,23.8,77.7,0.2,0.2
NaT,23.6,77.6,0.2,0.2
NaT,23.5,77.6,0.2,0.2
NaT,23.5,77.6,0.2,0.2
NaT,23.6,77.1,0.2,0.2
NaT,23.6,77.1,0.2,0.2
NaT,23.6,77.1,0.2,0.2
NaT,24,75.8,0.2,0.2
NaT,24,74.6,0.2,0.2
NaT,24.2,73.4,0.2,0.2
NaT,24.1,73.4,0.2,0.2
NaT,24.2,73.5,0.2,0.2
NaT,24.2,73.3,0.2,0.2
NaT,24.8,71.5,0.2,0.2
NaT,25.2,69.6,0.2,0.2
NaT,25.2,69.6,0.2,0.2
NaT,25.2,69.6,0.2,0.2
NaT,25.2,69.6,0.2,0.2
NaT,25.2,69.5,0.2,0.2
NaT,25.2,69.5,0.2,0.2
NaT,25.2,69.4,0.2,0.2
NaT,26.4,58.1,0,0
NaT,26.4,58.1,0,0
NaT,26.4,58.1,0,0
NaT,26.4,57.4,0,0
NaT,26.4,57.4,0,0
NaT,26.4,57.4,0,0
NaT,26.4,57.2,0,0
NaT,26.4,57.1,0,0
NaT,26.4,55.5,0,0
NaT,26.4,55.5,0,0
NaT,26.4,55.5,0,0
NaT,26.4,55.4,0,0
NaT,26.4,55.4,0,0
NaT,26.4,55.4,0,0
NaT,26.4,55.4,0,0
NaT,26.4,55.4,0,0
NaT,26.7,54.8,0,0
NaT,26.7,54.8,0,0
