created_at,temp,hum,p25,p10
26-10-2019 17:20:00,30.18571429,73.67142857,3.4,9.171428571
26-10-2019 17:25:00,30.325,73.65,3.625,9.05
26-10-2019 17:30:00,30.4,72.8,3.2,4
26-10-2019 17:35:00,30.31428571,73.62857143,3.557142857,8.5
26-10-2019 17:40:00,30.38571429,74.62857143,3.485714286,7.128571429
26-10-2019 17:45:00,30.3,73.7,3.1,9
26-10-2019 17:50:00,30.36428571,75.46428571,3.535714286,8.121428571
26-10-2019 17:55:00,30.35,75.64285714,3.664285714,8.921428571
26-10-2019 18:00:00,30.5,75.56666667,3.816666667,9.091666667
26-10-2019 18:05:00,30.44615385,75.71538462,3.753846154,7.861538462
26-10-2019 18:10:00,30.37857143,76.23571429,3.6,7.45
26-10-2019 18:15:00,30.43,76.15,3.72,7.55
26-10-2019 19:05:00,29.17,81.02,6.38,19.75
26-10-2019 19:55:00,29.63333333,78.23333333,9.6,17.6
26-10-2019 20:00:00,29.60714286,79.07857143,9.478571429,16.81428571
26-10-2019 20:05:00,29.87857143,77.62857143,10.55,18.25714286
26-10-2019 20:10:00,30,76.77857143,11.43571429,20.14285714
26-10-2019 20:15:00,30.01428571,76.27857143,11.90714286,19.75
26-10-2019 20:20:00,30.06666667,75.95333333,12.90666667,21.88666667
26-10-2019 20:25:00,30.06428571,75.74285714,13.52857143,22.60714286
26-10-2019 20:30:00,30.02307692,75.73076923,13.56153846,22.14615385
26-10-2019 20:35:00,30,75.57857143,14.23571429,23.86428571
26-10-2019 20:40:00,30,75.43571429,14.66428571,22.3
26-10-2019 20:45:00,30,75.38666667,14.26,22.38
26-10-2019 20:50:00,30,75.30714286,14.75714286,23.02857143
26-10-2019 20:55:00,29.99285714,75.18571429,14.57857143,23.04285714
26-10-2019 21:00:00,29.99230769,75.15384615,15.03846154,23.32307692
26-10-2019 21:05:00,29.97857143,75.07142857,15.16428571,22.72857143
26-10-2019 21:10:00,29.96666667,75.08666667,15.62666667,23.94
26-10-2019 21:15:00,29.88571429,75.17857143,15.72142857,24.12857143
26-10-2019 21:20:00,29.27857143,77.57142857,15.25,23.80714286
26-10-2019 21:25:00,29.4,77.64285714,16.1,25.72857143
26-10-2019 21:30:00,29.69285714,76.02857143,17.92857143,27.25
26-10-2019 21:35:00,29.8,75.20714286,20.11428571,30.12857143
26-10-2019 21:40:00,29.65714286,75.68571429,20.36428571,32.32142857
26-10-2019 21:45:00,28.98571429,78.65,19.97857143,32.03571429
26-10-2019 21:50:00,28.8,79.525,20.2,32.575
29-10-2019 22:05:00,27.875,80.65,33.5,45.95
29-10-2019 22:10:00,29.15555556,77.7,34.28888889,47.42222222
29-10-2019 22:15:00,29.9,74.92222222,33.45555556,45.14444444
29-10-2019 22:55:00,25.33571429,89.17142857,50.42142857,74.53571429
29-10-2019 23:00:00,25.26666667,89.3,52.3,77.1
30-10-2019 12:00:00,26.7,88.1,54,77.95
30-10-2019 12:10:00,26.8,88.3,59.075,81.35
30-10-2019 12:15:00,26.85714286,88.35714286,57.94285714,78.64285714
30-10-2019 12:20:00,26.91111111,88.26666667,59.17777778,79.02222222
30-10-2019 13:00:00,27.1,88,62.425,100.6
30-10-2019 13:05:00,27.10769231,87.98461538,65.62307692,105.6538462
30-10-2019 13:10:00,27.1,87.75,70.2,112.05
01-11-2019 22:35:00,28.2,81.4625,13.525,24.725
01-11-2019 22:40:00,28.3,81.3,14.35,23
01-11-2019 23:15:00,28.96666667,81.43333333,13.7,27.1
01-11-2019 23:20:00,29.65384615,78.77692308,12.91538462,24.54615385
01-11-2019 23:25:00,29.15833333,79.55,12.54166667,22.925
01-11-2019 23:35:00,28.9,80.85,10.9,20.5
01-11-2019 23:40:00,28.93333333,80.9,11.26666667,21.66666667
01-11-2019 23:45:00,28.975,80.075,10,16.9
02-11-2019 00:00:00,30.31538462,75.44615385,9.830769231,18.38461538
02-11-2019 00:05:00,30.27142857,75.42857143,9.8,17.55714286
02-11-2019 00:20:00,27.8,82,13.65,23.95
02-11-2019 00:30:00,25.76666667,90.3,18.4,29.76666667
02-11-2019 00:35:00,25.24285714,91.85714286,15.59285714,26.7
02-11-2019 00:40:00,25.31428571,91.98571429,13.17142857,25.65
02-11-2019 00:45:00,27.87,86.84,11.1,22.91
02-11-2019 00:50:00,29.375,81.55,10.375,20.85
02-11-2019 00:55:00,30,78,10.5,20.1
02-11-2019 13:20:00,29.2,73.64,12.94,23.16
02-11-2019 13:25:00,29.475,72.38333333,12.39166667,20.7
02-11-2019 13:30:00,29.67272727,72.28181818,12.17272727,20.93636364
02-11-2019 13:35:00,30.39166667,71.08333333,12.05,19.04166667
02-11-2019 13:40:00,30.75714286,70.38571429,11.93571429,18.11428571
02-11-2019 13:45:00,30.74615385,70.37692308,11.57692308,17.38461538
02-11-2019 13:50:00,30.80714286,70.32142857,11.31428571,17.37142857
02-11-2019 13:55:00,30.82857143,70.35714286,11.28571429,17.61428571
02-11-2019 14:00:00,30.79285714,70.88571429,10.92142857,17.85714286
02-11-2019 14:05:00,30.80833333,70.575,10.53333333,17.83333333
02-11-2019 14:10:00,30.26666667,70.91666667,10.83333333,19.96666667
02-11-2019 14:15:00,30.45,67.8125,10.4375,16.975
02-11-2019 14:25:00,29.64285714,69.24285714,10.07857143,14.9
02-11-2019 14:30:00,29.77,69.65,9.34,13.53
02-11-2019 14:35:00,29.8,69.3,8.85,13.7
