created_at,temp,hum,p25,p10
24-10-2019 14:00:00,28.58,90.66,3.9,11.4
24-10-2019 14:05:00,28.65,90.775,3.65,9.875
24-10-2019 14:10:00,28.50833333,90.86666667,3.35,8.15
24-10-2019 14:15:00,28.56363636,90.6,3.390909091,7.390909091
24-10-2019 14:20:00,28.65,90.65,3.716666667,9
24-10-2019 14:25:00,28.775,90.95,3.4,7.95
24-10-2019 14:30:00,28.95454545,90.71818182,3.463636364,8.6
24-10-2019 14:35:00,28.85833333,90.48333333,3.275,7.358333333
24-10-2019 14:40:00,28.69166667,90.78333333,3.125,7.541666667
24-10-2019 14:45:00,28.61666667,90.91666667,3.116666667,7.45
24-10-2019 14:50:00,28.6,90.81818182,2.981818182,6.309090909
24-10-2019 14:55:00,28.61666667,90.825,2.975,6.466666667
24-10-2019 15:00:00,28.66666667,90.80833333,2.783333333,6.075
24-10-2019 15:05:00,28.68333333,90.9,2.9,6.325
24-10-2019 15:10:00,28.7,90.95454545,2.8,5.936363636
24-10-2019 15:15:00,28.775,90.8875,2.7875,5.3125
24-10-2019 15:20:00,29.13,90.01,3.05,6.11
24-10-2019 15:25:00,29.1,90.3375,2.8625,5.5375
25-10-2019 18:35:00,27,84.175,7.3,17.2125
25-10-2019 18:40:00,26.93333333,84.93333333,7.988888889,18.73888889
25-10-2019 18:45:00,26.82222222,85.52222222,8.905555556,19.45
25-10-2019 18:50:00,26.86842105,85.41578947,9.168421053,19.36315789
25-10-2019 18:55:00,26.81578947,85.7,9.8,21.78947368
25-10-2019 19:00:00,26.68421053,86.39473684,10.09473684,21.63157895
25-10-2019 19:05:00,26.62222222,86.93888889,10.60555556,22.69444444
25-10-2019 19:10:00,26.6,87.01052632,11.93684211,24.65789474
25-10-2019 19:15:00,26.61578947,86.68947368,10.38421053,22.97894737
25-10-2019 19:20:00,26.66315789,86.83684211,10.15789474,21.68947368
25-10-2019 19:25:00,26.5,86.75555556,10.89444444,22.84444444
25-10-2019 19:30:00,26.26315789,87.38421053,12.58947368,28.58947368
25-10-2019 19:35:00,26.17368421,87.66842105,15.31052632,33.81052632
25-10-2019 19:40:00,26.31052632,87.42105263,17.2,37.42105263
25-10-2019 19:45:00,26.46315789,86.63157895,17.56842105,39.76842105
25-10-2019 19:50:00,26.51666667,86.89444444,17.45,36.17777778
25-10-2019 19:55:00,26.59473684,86.62631579,17.39473684,37.3
25-10-2019 20:00:00,26.57894737,87.36842105,18,34.32631579
25-10-2019 20:05:00,26.49473684,88.42631579,18.76315789,35.17368421
25-10-2019 20:10:00,26.47777778,87.17222222,19.58333333,36.31111111
25-10-2019 20:15:00,26.49473684,86.23684211,18.14210526,34.04736842
25-10-2019 20:20:00,26.6,85.7,16.72105263,31.71052632
25-10-2019 20:25:00,26.75555556,86.37222222,15.63333333,30.37222222
25-10-2019 20:30:00,26.75294118,86.61764706,15.10588235,27.83529412
25-10-2019 20:35:00,26.67894737,87.35789474,14.92631579,27.57894737
25-10-2019 20:40:00,26.54210526,87.41578947,14.56842105,25.93684211
25-10-2019 20:45:00,26.55263158,87.77368421,14.01578947,25.8
25-10-2019 20:50:00,26.58333333,86.47777778,13.82222222,24.12222222
25-10-2019 20:55:00,26.57894737,85.73157895,14.71052632,25.89473684
25-10-2019 21:00:00,26.54210526,85.88421053,13.90526316,23.72631579
25-10-2019 21:05:00,26.71052632,85.83684211,12.87368421,24.58947368
25-10-2019 21:10:00,26.70555556,85.73888889,12.18333333,22.55555556
25-10-2019 21:15:00,26.61578947,85.50526316,10.61052632,18.54736842
25-10-2019 21:20:00,26.54210526,85.66842105,9.515789474,15.86315789
25-10-2019 21:25:00,26.62105263,85.31578947,10.04210526,17.46842105
25-10-2019 21:30:00,26.51666667,85.32222222,8.522222222,15.85555556
25-10-2019 21:35:00,26.51052632,85.28421053,7.936842105,13.94736842
25-10-2019 21:40:00,26.55263158,85.05263158,8.168421053,14.59473684
25-10-2019 21:45:00,26.58947368,84.43157895,7.631578947,14.42105263
25-10-2019 21:50:00,26.58421053,84.41052632,7.5,13.71052632
25-10-2019 21:55:00,26.60555556,84.42777778,7.683333333,13.96666667
25-10-2019 22:00:00,26.60526316,84.3,8.078947368,14.38421053
25-10-2019 22:05:00,26.62631579,84.18421053,8.031578947,14.07894737
25-10-2019 22:10:00,26.56315789,84.46315789,8.584210526,15.02631579
25-10-2019 22:15:00,26.53888889,84.78888889,8.533333333,15.79444444
25-10-2019 22:20:00,26.60526316,84.15789474,8.515789474,14.49473684
25-10-2019 22:25:00,26.67894737,83.95263158,8.394736842,14.46842105
25-10-2019 22:30:00,26.74210526,84.59473684,8.431578947,14.72631579
25-10-2019 22:35:00,26.61111111,84.61111111,8.266666667,14.43888889
25-10-2019 22:40:00,26.66315789,84.44736842,8.389473684,14.00526316
25-10-2019 22:45:00,26.61052632,84.60526316,8.836842105,16.12105263
25-10-2019 22:50:00,26.6,85.53333333,8.994444444,15.76666667
25-10-2019 22:55:00,26.59473684,85.35263158,9.131578947,15.46315789
25-10-2019 23:00:00,26.54736842,85.81052632,9.105263158,15.77368421
25-10-2019 23:05:00,26.50526316,86.90526316,9.084210526,15.56315789
25-10-2019 23:10:00,26.48333333,86.45,9.088888889,15.44444444
25-10-2019 23:15:00,26.49473684,85.94210526,8.963157895,17.17368421
25-10-2019 23:20:00,26.45789474,86.18421053,8.484210526,16.68421053
25-10-2019 23:25:00,26.52631579,86.07368421,8.457894737,14.41578947
25-10-2019 23:30:00,26.62777778,85.91111111,8.972222222,16.51111111
25-10-2019 23:35:00,26.59473684,86.32105263,9.131578947,16.04210526
25-10-2019 23:40:00,26.44210526,86.55789474,9.257894737,15.45789474
25-10-2019 23:45:00,26.47368421,86.36315789,9.715789474,17.66315789
25-10-2019 23:50:00,26.50526316,86.19473684,9.821052632,17.59473684
25-10-2019 23:55:00,26.48888889,86.18333333,11.22777778,19.17777778
26-10-2019 00:00:00,26.41578947,86.51578947,11.94736842,18.25263158
26-10-2019 00:05:00,26.4,86.75,11.91666667,19.23333333
26-10-2019 00:10:00,26.43157895,87.02105263,11.48947368,18.7
26-10-2019 00:15:00,26.38421053,87.23157895,10.54210526,20.02105263
26-10-2019 00:20:00,26.26315789,87.79473684,9.442105263,18.92631579
26-10-2019 00:25:00,26.13684211,88.16842105,8.694736842,16.61578947
26-10-2019 00:30:00,26.17894737,88.16842105,8.984210526,18.42631579
26-10-2019 00:35:00,26.02222222,87.46666667,7.516666667,14.99444444
26-10-2019 00:40:00,26,86.16842105,6.305263158,14.40526316
26-10-2019 00:45:00,25.82631579,86.55263158,5.821052632,13
26-10-2019 00:50:00,25.97368421,85.98947368,5.552631579,10.58947368
26-10-2019 00:55:00,26.07777778,85.25555556,5.588888889,12.49444444
26-10-2019 01:00:00,26.13157895,83.81578947,5.136842105,11.64210526
26-10-2019 01:05:00,25.97894737,81.91578947,3.673684211,7.610526316
26-10-2019 01:10:00,25.89473684,81.79473684,3.805263158,8.894736842
26-10-2019 01:15:00,25.93888889,81.97777778,4.172222222,9.6
26-10-2019 01:20:00,25.74210526,81.80526316,3.768421053,10.05263158
26-10-2019 01:25:00,25.79473684,80.68947368,3.315789474,8.563157895
26-10-2019 01:30:00,25.92777778,80.36111111,3.655555556,9.055555556
26-10-2019 01:35:00,26.04210526,80.63157895,4.015789474,10.74736842
26-10-2019 01:40:00,26.01052632,81.98421053,4.084210526,9.826315789
26-10-2019 01:45:00,25.81578947,81.71052632,4.063157895,9.289473684
26-10-2019 01:50:00,25.78888889,82.38888889,4.266666667,10.22222222
26-10-2019 01:55:00,25.80526316,82.03157895,4.489473684,10.96842105
26-10-2019 02:00:00,25.79473684,82.43157895,4.473684211,11.66842105
26-10-2019 02:05:00,25.70526316,82.45789474,5.031578947,13.94736842
26-10-2019 02:10:00,25.75555556,82.04444444,5.333333333,15.45
26-10-2019 02:15:00,25.78421053,81.8,5.647368421,15.43684211
26-10-2019 02:20:00,25.79473684,81.41578947,5.373684211,15.08947368
26-10-2019 02:25:00,25.79473684,81.08947368,5.363157895,13.44736842
26-10-2019 02:30:00,25.82222222,80.87222222,5.438888889,13.05555556
26-10-2019 02:35:00,25.84736842,80.93157895,5.447368421,13.98947368
26-10-2019 02:40:00,25.89473684,80.62631579,4.931578947,11.67894737
26-10-2019 02:45:00,25.84210526,80.54736842,4.994736842,12.17368421
26-10-2019 02:50:00,25.88421053,80.23157895,4.794736842,11.23157895
